[INFO] Player Health: 100.000000/100.000000
[INFO] Logger initialized.
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] the armor was broken
[INFO] Took 10.000000 damage, current health: 50.000000
[INFO] Игрок получил 10.000000 урона.
[INFO] Текущее здоровье: 50.000000
[INFO] Current Stamina: 50.000000
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Attack: 1
[INFO] the armor was broken
[INFO] Took 10.000000 damage, current health: 40.000000
[INFO] Игрок получил 10.000000 урона.
[INFO] Текущее здоровье: 40.000000
[INFO] Current Stamina: 40.000000
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Move backward
[INFO] Attack: 1
[INFO] the armor was broken
[INFO] Took 10.000000 damage, current health: 30.000000
[INFO] Игрок получил 10.000000 урона.
[INFO] Текущее здоровье: 30.000000
[INFO] Current Stamina: 30.000000
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move left
[INFO] Move forward
[INFO] Move forward
[INFO] Move forward
[INFO] Move forward
[INFO] Move forward
[INFO] Move forward
[INFO] Move forward
[INFO] Move forward
[INFO] Move forward
[INFO] Move forward
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Move right
[INFO] Attack: 1
[INFO] the armor was broken
[INFO] Took 10.000000 damage, current health: 20.000000
[INFO] Игрок получил 10.000000 урона.
[INFO] Текущее здоровье: 20.000000
[INFO] Current Stamina: 20.000000
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Attack: 1
[INFO] Player Health: 100.000000/100.000000
[INFO] Logger initialized.
[INFO] the armor was broken
[INFO] Took 0.013730 damage, current health: 99.986267
[INFO] Игрок получил 0.013730 урона.
[INFO] Текущее здоровье: 99.986267
[INFO] the armor was broken
[INFO] Took 0.468755 damage, current health: 99.517509
[INFO] Игрок получил 0.468755 урона.
[INFO] Текущее здоровье: 99.517509
[INFO] the armor was broken
[INFO] Took 0.192750 damage, current health: 99.324760
[INFO] Игрок получил 0.192750 урона.
[INFO] Текущее здоровье: 99.324760
[INFO] the armor was broken
[INFO] Took 0.188585 damage, current health: 99.136177
[INFO] Игрок получил 0.188585 урона.
[INFO] Текущее здоровье: 99.136177
[INFO] the armor was broken
[INFO] Took 0.175410 damage, current health: 98.960770
[INFO] Игрок получил 0.175410 урона.
[INFO] Текущее здоровье: 98.960770
[INFO] the armor was broken
[INFO] Took 0.179395 damage, current health: 98.781372
[INFO] Игрок получил 0.179395 урона.
[INFO] Текущее здоровье: 98.781372
[INFO] the armor was broken
[INFO] Took 0.176920 damage, current health: 98.604454
[INFO] Игрок получил 0.176920 урона.
[INFO] Текущее здоровье: 98.604454
[INFO] the armor was broken
[INFO] Took 0.187845 damage, current health: 98.416611
[INFO] Игрок получил 0.187845 урона.
[INFO] Текущее здоровье: 98.416611
[INFO] the armor was broken
[INFO] Took 0.199950 damage, current health: 98.216660
[INFO] Игрок получил 0.199950 урона.
[INFO] Текущее здоровье: 98.216660
[INFO] the armor was broken
[INFO] Took 0.190475 damage, current health: 98.026184
[INFO] Игрок получил 0.190475 урона.
[INFO] Текущее здоровье: 98.026184
[INFO] the armor was broken
[INFO] Took 0.223900 damage, current health: 97.802284
[INFO] Игрок получил 0.223900 урона.
[INFO] Текущее здоровье: 97.802284
[INFO] the armor was broken
[INFO] Took 0.182210 damage, current health: 97.620071
[INFO] Игрок получил 0.182210 урона.
[INFO] Текущее здоровье: 97.620071
[INFO] the armor was broken
[INFO] Took 0.173805 damage, current health: 97.446266
[INFO] Игрок получил 0.173805 урона.
[INFO] Текущее здоровье: 97.446266
[INFO] the armor was broken
[INFO] Took 0.179895 damage, current health: 97.266373
[INFO] Игрок получил 0.179895 урона.
[INFO] Текущее здоровье: 97.266373
[INFO] the armor was broken
[INFO] Took 0.207585 damage, current health: 97.058784
[INFO] Игрок получил 0.207585 урона.
[INFO] Текущее здоровье: 97.058784
[INFO] the armor was broken
[INFO] Took 0.171795 damage, current health: 96.886986
[INFO] Игрок получил 0.171795 урона.
[INFO] Текущее здоровье: 96.886986
[INFO] the armor was broken
[INFO] Took 0.181005 damage, current health: 96.705978
[INFO] Игрок получил 0.181005 урона.
[INFO] Текущее здоровье: 96.705978
[INFO] the armor was broken
[INFO] Took 0.179940 damage, current health: 96.526039
[INFO] Игрок получил 0.179940 урона.
[INFO] Текущее здоровье: 96.526039
[INFO] the armor was broken
[INFO] Took 0.185625 damage, current health: 96.340416
[INFO] Игрок получил 0.185625 урона.
[INFO] Текущее здоровье: 96.340416
[INFO] the armor was broken
[INFO] Took 0.217385 damage, current health: 96.123032
[INFO] Игрок получил 0.217385 урона.
[INFO] Текущее здоровье: 96.123032
[INFO] the armor was broken
[INFO] Took 0.185595 damage, current health: 95.937439
[INFO] Игрок получил 0.185595 урона.
[INFO] Текущее здоровье: 95.937439
[INFO] the armor was broken
[INFO] Took 0.181315 damage, current health: 95.756126
[INFO] Игрок получил 0.181315 урона.
[INFO] Текущее здоровье: 95.756126
[INFO] the armor was broken
[INFO] Took 0.191420 damage, current health: 95.564705
[INFO] Игрок получил 0.191420 урона.
[INFO] Текущее здоровье: 95.564705
[INFO] the armor was broken
[INFO] Took 0.184265 damage, current health: 95.380440
[INFO] Игрок получил 0.184265 урона.
[INFO] Текущее здоровье: 95.380440
[INFO] the armor was broken
[INFO] Took 0.181970 damage, current health: 95.198471
[INFO] Игрок получил 0.181970 урона.
[INFO] Текущее здоровье: 95.198471
[INFO] the armor was broken
[INFO] Took 0.210165 damage, current health: 94.988304
[INFO] Игрок получил 0.210165 урона.
[INFO] Текущее здоровье: 94.988304
[INFO] the armor was broken
[INFO] Took 0.182685 damage, current health: 94.805618
[INFO] Игрок получил 0.182685 урона.
[INFO] Текущее здоровье: 94.805618
[INFO] the armor was broken
[INFO] Took 0.182440 damage, current health: 94.623177
[INFO] Игрок получил 0.182440 урона.
[INFO] Текущее здоровье: 94.623177
[INFO] the armor was broken
[INFO] Took 0.177410 damage, current health: 94.445770
[INFO] Игрок получил 0.177410 урона.
[INFO] Текущее здоровье: 94.445770
[INFO] the armor was broken
[INFO] Took 0.180125 damage, current health: 94.265648
[INFO] Игрок получил 0.180125 урона.
[INFO] Текущее здоровье: 94.265648
[INFO] the armor was broken
[INFO] Took 0.191780 damage, current health: 94.073868
[INFO] Игрок получил 0.191780 урона.
[INFO] Текущее здоровье: 94.073868
[INFO] the armor was broken
[INFO] Took 0.191865 damage, current health: 93.882004
[INFO] Игрок получил 0.191865 урона.
[INFO] Текущее здоровье: 93.882004
[INFO] the armor was broken
[INFO] Took 0.185845 damage, current health: 93.696159
[INFO] Игрок получил 0.185845 урона.
[INFO] Текущее здоровье: 93.696159
[INFO] the armor was broken
[INFO] Took 0.189605 damage, current health: 93.506554
[INFO] Игрок получил 0.189605 урона.
[INFO] Текущее здоровье: 93.506554
[INFO] the armor was broken
[INFO] Took 0.176995 damage, current health: 93.329559
[INFO] Игрок получил 0.176995 урона.
[INFO] Текущее здоровье: 93.329559
[INFO] the armor was broken
[INFO] Took 0.178150 damage, current health: 93.151413
[INFO] Игрок получил 0.178150 урона.
[INFO] Текущее здоровье: 93.151413
[INFO] the armor was broken
[INFO] Took 0.233960 damage, current health: 92.917450
[INFO] Игрок получил 0.233960 урона.
[INFO] Текущее здоровье: 92.917450
[INFO] the armor was broken
[INFO] Took 0.171595 damage, current health: 92.745857
[INFO] Игрок получил 0.171595 урона.
[INFO] Текущее здоровье: 92.745857
[INFO] the armor was broken
[INFO] Took 0.180440 damage, current health: 92.565414
[INFO] Игрок получил 0.180440 урона.
[INFO] Текущее здоровье: 92.565414
[INFO] the armor was broken
[INFO] Took 0.179725 damage, current health: 92.385689
[INFO] Игрок получил 0.179725 урона.
[INFO] Текущее здоровье: 92.385689
[INFO] the armor was broken
[INFO] Took 0.182475 damage, current health: 92.203217
[INFO] Игрок получил 0.182475 урона.
[INFO] Текущее здоровье: 92.203217
[INFO] the armor was broken
[INFO] Took 0.178635 damage, current health: 92.024582
[INFO] Игрок получил 0.178635 урона.
[INFO] Текущее здоровье: 92.024582
[INFO] the armor was broken
[INFO] Took 0.200850 damage, current health: 91.823730
[INFO] Игрок получил 0.200850 урона.
[INFO] Текущее здоровье: 91.823730
[INFO] the armor was broken
[INFO] Took 0.177075 damage, current health: 91.646652
[INFO] Игрок получил 0.177075 урона.
[INFO] Текущее здоровье: 91.646652
[INFO] the armor was broken
[INFO] Took 0.181245 damage, current health: 91.465408
[INFO] Игрок получил 0.181245 урона.
[INFO] Текущее здоровье: 91.465408
[INFO] the armor was broken
[INFO] Took 0.183270 damage, current health: 91.282135
[INFO] Игрок получил 0.183270 урона.
[INFO] Текущее здоровье: 91.282135
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.180330 damage, current health: 91.101807
[INFO] Игрок получил 0.180330 урона.
[INFO] Текущее здоровье: 91.101807
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.211345 damage, current health: 90.890465
[INFO] Игрок получил 0.211345 урона.
[INFO] Текущее здоровье: 90.890465
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.192935 damage, current health: 90.697533
[INFO] Игрок получил 0.192935 урона.
[INFO] Текущее здоровье: 90.697533
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.212645 damage, current health: 90.484886
[INFO] Игрок получил 0.212645 урона.
[INFO] Текущее здоровье: 90.484886
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.242110 damage, current health: 90.242775
[INFO] Игрок получил 0.242110 урона.
[INFO] Текущее здоровье: 90.242775
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.198230 damage, current health: 90.044548
[INFO] Игрок получил 0.198230 урона.
[INFO] Текущее здоровье: 90.044548
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.187960 damage, current health: 89.856590
[INFO] Игрок получил 0.187960 урона.
[INFO] Текущее здоровье: 89.856590
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.214750 damage, current health: 89.641838
[INFO] Игрок получил 0.214750 урона.
[INFO] Текущее здоровье: 89.641838
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.183260 damage, current health: 89.458580
[INFO] Игрок получил 0.183260 урона.
[INFO] Текущее здоровье: 89.458580
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.184890 damage, current health: 89.273689
[INFO] Игрок получил 0.184890 урона.
[INFO] Текущее здоровье: 89.273689
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.188185 damage, current health: 89.085503
[INFO] Игрок получил 0.188185 урона.
[INFO] Текущее здоровье: 89.085503
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.187650 damage, current health: 88.897850
[INFO] Игрок получил 0.187650 урона.
[INFO] Текущее здоровье: 88.897850
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.232570 damage, current health: 88.665283
[INFO] Игрок получил 0.232570 урона.
[INFO] Текущее здоровье: 88.665283
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.183960 damage, current health: 88.481323
[INFO] Игрок получил 0.183960 урона.
[INFO] Текущее здоровье: 88.481323
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.191860 damage, current health: 88.289467
[INFO] Игрок получил 0.191860 урона.
[INFO] Текущее здоровье: 88.289467
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.182705 damage, current health: 88.106758
[INFO] Игрок получил 0.182705 урона.
[INFO] Текущее здоровье: 88.106758
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.204105 damage, current health: 87.902657
[INFO] Игрок получил 0.204105 урона.
[INFO] Текущее здоровье: 87.902657
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.189660 damage, current health: 87.712997
[INFO] Игрок получил 0.189660 урона.
[INFO] Текущее здоровье: 87.712997
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.231815 damage, current health: 87.481186
[INFO] Игрок получил 0.231815 урона.
[INFO] Текущее здоровье: 87.481186
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.184900 damage, current health: 87.296288
[INFO] Игрок получил 0.184900 урона.
[INFO] Текущее здоровье: 87.296288
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.197740 damage, current health: 87.098549
[INFO] Игрок получил 0.197740 урона.
[INFO] Текущее здоровье: 87.098549
[INFO] Move right
[INFO] the armor was broken
[INFO] Took 0.194455 damage, current health: 86.904091
[INFO] Игрок получил 0.194455 урона.
[INFO] Текущее здоровье: 86.904091
[INFO] the armor was broken
[INFO] Took 0.185650 damage, current health: 86.718437
[INFO] Игрок получил 0.185650 урона.
[INFO] Текущее здоровье: 86.718437
[INFO] the armor was broken
[INFO] Took 0.200385 damage, current health: 86.518051
[INFO] Игрок получил 0.200385 урона.
[INFO] Текущее здоровье: 86.518051
[INFO] the armor was broken
[INFO] Took 0.180590 damage, current health: 86.337463
[INFO] Игрок получил 0.180590 урона.
[INFO] Текущее здоровье: 86.337463
[INFO] the armor was broken
[INFO] Took 0.176935 damage, current health: 86.160530
[INFO] Игрок получил 0.176935 урона.
[INFO] Текущее здоровье: 86.160530
[INFO] the armor was broken
[INFO] Took 0.191375 damage, current health: 85.969154
[INFO] Игрок получил 0.191375 урона.
[INFO] Текущее здоровье: 85.969154
[INFO] the armor was broken
[INFO] Took 0.174365 damage, current health: 85.794792
[INFO] Игрок получил 0.174365 урона.
[INFO] Текущее здоровье: 85.794792
[INFO] the armor was broken
[INFO] Took 0.190070 damage, current health: 85.604721
[INFO] Игрок получил 0.190070 урона.
[INFO] Текущее здоровье: 85.604721
[INFO] the armor was broken
[INFO] Took 0.215415 damage, current health: 85.389305
[INFO] Игрок получил 0.215415 урона.
[INFO] Текущее здоровье: 85.389305
[INFO] the armor was broken
[INFO] Took 0.177975 damage, current health: 85.211327
[INFO] Игрок получил 0.177975 урона.
[INFO] Текущее здоровье: 85.211327
[INFO] the armor was broken
[INFO] Took 0.175860 damage, current health: 85.035469
[INFO] Игрок получил 0.175860 урона.
[INFO] Текущее здоровье: 85.035469
[INFO] the armor was broken
[INFO] Took 0.175180 damage, current health: 84.860291
[INFO] Игрок получил 0.175180 урона.
[INFO] Текущее здоровье: 84.860291
[INFO] the armor was broken
